EmployeeID,Country,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,JobSatisfaction,WorkLifeBalance,RemoteWorkDays,OvertimeHours,VacationWeeks,TrainingHoursLastYear,PromotionLastYear,BurnoutRisk,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,PerformanceRating,RelationshipSatisfaction,YearsInCurrentRole,YearsSinceLastPromotion,YearsAtCompany
EMP2208,Sweden,20,Female,Divorced,HR,Software Engineer,56941,4,3,1,3,6,4,0,High,22,1,2,1,3,4,2,1,0
EMP2209,Norway,26,Female,Married,Finance,HR Manager,49259,3,4,2,1,6,45,0,Low,5,2,2,2,3,3,10,4,1
EMP2210,Finland,50,Male,Divorced,IT,HR Manager,67611,4,4,3,4,6,74,0,Low,1,3,1,3,4,3,0,0,11
EMP2211,Sweden,36,Male,Married,Finance,Marketing Specialist,42999,1,4,2,3,8,1,0,Low,21,2,4,1,3,4,11,2,13
EMP2212,Sweden,32,Male,Divorced,Sales,Software Engineer,55487,5,4,5,4,7,24,0,Low,1,3,1,2,3,3,3,1,7
EMP2213,Norway,39,Female,Married,Sales,Operations Manager,58860,1,4,3,1,5,0,1,Low,19,2,2,1,3,2,9,8,12
EMP2214,Denmark,43,Female,Divorced,Finance,Operations Manager,58316,4,4,2,4,7,68,0,Low,7,3,3,1,4,2,2,0,1
EMP2215,Sweden,49,Female,Married,HR,Data Analyst,43368,1,5,4,3,5,39,0,Low,2,3,4,3,3,2,7,6,1
EMP2216,Norway,52,Male,Single,Operations,Software Engineer,85894,3,5,3,4,6,67,0,Low,2,1,2,1,3,3,4,1,2
EMP2217,Norway,34,Female,Married,Finance,Data Analyst,73933,4,5,3,2,6,68,0,Low,2,4,3,2,3,1,9,8,0
EMP2218,Sweden,24,Female,Married,Finance,Operations Manager,69856,4,4,1,2,7,68,0,High,9,3,4,1,3,4,3,0,8
EMP2219,Sweden,33,Female,Single,IT,Operations Manager,76498,3,4,2,1,8,15,0,Low,6,4,3,3,3,2,8,8,20
EMP2220,Norway,40,Female,Married,HR,Software Engineer,56031,3,4,3,1,8,53,0,Low,9,4,3,1,3,3,3,1,8
EMP2221,Finland,28,Male,Single,Engineering,Data Analyst,49430,4,2,4,2,5,62,0,Medium,2,3,3,2,3,3,7,6,4
EMP2222,Norway,28,Male,Married,IT,Data Analyst,38664,4,5,2,2,7,17,0,Low,1,3,2,3,4,4,15,14,1
EMP2223,Sweden,41,Female,Married,Engineering,Software Engineer,44448,2,4,1,2,7,16,0,Low,22,4,1,1,3,3,0,0,1
EMP2224,Finland,37,Female,Married,IT,Marketing Specialist,39789,4,3,2,5,6,3,0,Low,9,3,1,4,3,3,5,14,2
EMP2225,Sweden,38,Female,Married,HR,Data Analyst,47078,2,2,0,2,7,8,0,Low,17,4,1,1,3,3,2,0,5
EMP2226,Sweden,30,Male,Single,Engineering,Marketing Specialist,59147,4,5,3,4,7,30,0,Low,28,4,2,4,3,3,6,8,2
EMP2227,Norway,35,Female,Married,Finance,Sales Executive,68710,3,2,3,4,7,4,0,Low,10,1,3,1,3,1,2,1,13
EMP2228,Norway,28,Male,Married,Sales,Operations Manager,68295,4,2,2,1,6,15,1,Medium,2,2,3,1,3,4,2,0,9
EMP2229,Finland,46,Male,Married,IT,Financial Analyst,37427,3,4,4,3,8,41,0,Low,4,3,1,2,3,2,2,1,0
EMP2230,Sweden,48,Female,Married,Engineering,Marketing Specialist,65336,5,3,2,2,7,40,0,Low,8,2,3,2,3,2,0,0,0
EMP2231,Denmark,20,Female,Divorced,IT,Marketing Specialist,72157,3,5,3,6,7,79,1,Low,29,2,3,1,3,2,2,1,5
EMP2232,Norway,28,Male,Single,Engineering,Marketing Specialist,51186,3,4,1,2,6,29,0,Low,13,3,3,2,3,4,7,0,1
EMP2233,Norway,23,Male,Married,IT,HR Manager,72966,3,4,2,3,7,25,0,Low,27,4,3,2,3,2,7,0,7
EMP2234,Norway,31,Male,Married,Engineering,Data Analyst,68137,5,5,4,2,6,48,0,Low,16,2,3,1,3,2,0,0,4
EMP2235,Sweden,37,Male,Married,Finance,Data Analyst,36031,4,4,1,3,6,30,0,Medium,2,3,3,2,3,4,0,0,1
EMP2236,Norway,23,Female,Divorced,Engineering,HR Manager,87876,4,4,2,3,7,49,1,Low,2,3,3,3,3,2,6,0,3
EMP2237,Denmark,28,Female,Divorced,Finance,Data Analyst,44265,5,4,2,1,8,14,0,Low,13,2,2,2,3,2,2,2,2
EMP2238,Sweden,27,Male,Single,Operations,HR Manager,69361,5,4,1,5,7,51,1,Low,1,1,1,2,3,2,0,0,10
EMP2239,Finland,40,Female,Single,IT,Marketing Specialist,68818,4,4,1,5,7,37,0,Low,4,3,3,1,3,3,2,1,0
EMP2240,Norway,38,Female,Single,IT,Software Engineer,36639,3,4,1,1,6,37,0,Low,24,4,3,2,4,4,4,1,11
EMP2241,Denmark,30,Female,Married,HR,Sales Executive,57684,5,5,5,0,6,59,0,Medium,1,4,3,2,3,4,8,5,5
EMP2242,Denmark,39,Male,Married,IT,Marketing Specialist,68633,3,4,3,3,7,19,1,Low,19,4,1,3,3,3,3,0,6
EMP2243,Denmark,32,Female,Single,IT,Sales Executive,36480,4,5,2,4,7,43,0,Low,7,2,3,5,3,2,8,12,0
EMP2244,Denmark,35,Male,Married,Operations,Operations Manager,56494,4,4,3,5,7,62,0,Low,4,3,1,3,4,3,0,0,4
EMP2245,Denmark,54,Male,Single,Operations,Marketing Specialist,69890,4,4,0,2,6,49,0,Low,2,4,2,1,3,4,7,0,4
EMP2246,Sweden,51,Male,Married,Finance,Financial Analyst,70858,4,5,2,3,7,21,0,Low,10,1,3,1,3,4,2,2,3
EMP2247,Norway,25,Male,Divorced,Operations,Data Analyst,49043,4,1,1,1,7,71,0,Low,8,3,2,1,3,3,2,1,7
EMP2248,Norway,46,Male,Married,Sales,Financial Analyst,78165,5,4,1,5,6,53,0,Low,5,1,3,2,3,3,2,0,4
EMP2249,Finland,46,Male,Single,Finance,Software Engineer,74582,2,4,4,1,5,8,1,Low,8,3,3,1,3,3,2,1,9
EMP2250,Sweden,26,Male,Single,Engineering,Sales Executive,58618,3,4,1,1,6,14,0,Medium,9,2,1,1,3,3,2,2,1
EMP2251,Denmark,46,Female,Single,Sales,Marketing Specialist,45115,4,3,4,4,8,47,0,Medium,1,4,4,2,3,4,2,0,8
EMP2252,Sweden,53,Female,Divorced,Operations,Software Engineer,37512,5,4,2,4,7,19,0,Low,15,3,2,3,3,1,7,1,0
EMP2253,Norway,26,Male,Married,Finance,Software Engineer,60663,2,4,0,1,7,34,0,Low,2,4,4,1,3,1,0,1,8
EMP2254,Norway,28,Female,Single,Sales,Data Analyst,76967,1,4,3,3,6,66,0,Low,2,4,3,2,3,4,7,1,14
EMP2255,Sweden,48,Female,Single,IT,Software Engineer,52792,2,5,2,3,7,59,1,Low,11,4,3,2,3,3,1,0,2
EMP2256,Sweden,40,Female,Single,IT,Marketing Specialist,42113,2,5,2,10,7,33,0,Low,16,1,3,3,4,3,0,0,3
EMP2257,Norway,43,Male,Married,IT,Marketing Specialist,67373,5,4,1,2,6,72,1,Low,2,3,2,1,3,2,1,0,5
EMP2258,Sweden,41,Female,Married,Operations,Sales Executive,57617,4,5,0,2,8,53,0,Low,16,1,3,3,3,1,0,0,0
EMP2259,Norway,41,Female,Divorced,Engineering,Marketing Specialist,62738,4,4,5,2,6,11,0,Low,4,4,2,1,3,3,0,0,3
EMP2260,Sweden,24,Female,Married,Engineering,Financial Analyst,47120,4,4,2,3,6,18,0,Low,16,3,4,2,3,3,0,1,2
EMP2261,Norway,48,Male,Single,Sales,Sales Executive,49452,4,4,0,2,6,79,0,Low,5,2,3,1,3,2,7,0,10
EMP2262,Denmark,49,Female,Married,Finance,Data Analyst,47050,3,4,4,1,5,25,0,Low,18,2,1,2,3,3,0,1,10
EMP2263,Norway,35,Female,Married,IT,Sales Executive,62487,3,3,1,5,7,22,0,High,17,3,2,1,3,4,0,0,6
EMP2264,Sweden,37,Female,Divorced,Finance,HR Manager,49909,4,4,1,2,6,32,0,Medium,12,2,3,1,4,2,3,0,5
EMP2265,Norway,22,Male,Married,Finance,Financial Analyst,63886,2,4,1,5,7,56,0,Low,2,3,2,5,3,2,0,0,6
EMP2266,Norway,43,Male,Divorced,Engineering,HR Manager,45679,4,4,2,1,6,29,1,Low,4,4,3,2,3,4,8,1,2
EMP2267,Norway,43,Female,Divorced,Sales,HR Manager,62462,3,5,0,4,6,22,0,Low,9,3,3,1,4,2,3,0,2
EMP2268,Sweden,37,Female,Divorced,IT,Operations Manager,65556,1,4,2,7,7,73,0,High,10,4,3,2,3,3,14,0,4
EMP2269,Sweden,49,Male,Married,IT,Marketing Specialist,59973,2,3,4,3,7,35,0,High,1,1,2,4,4,4,2,0,13
EMP2270,Norway,34,Female,Single,IT,Data Analyst,68755,4,4,1,3,6,42,0,Medium,2,2,3,1,3,2,7,1,6
EMP2271,Sweden,43,Male,Single,HR,Software Engineer,47778,1,4,2,1,8,65,0,Low,3,4,1,2,3,1,2,2,4
EMP2272,Denmark,27,Female,Single,Operations,HR Manager,65389,5,4,2,4,7,52,1,Low,7,2,3,1,3,2,0,1,7
EMP2273,Denmark,37,Female,Married,Sales,Sales Executive,58500,2,2,2,7,5,59,0,Medium,6,4,2,1,3,2,4,0,2
EMP2274,Norway,36,Female,Married,Engineering,Software Engineer,42853,4,4,5,2,6,36,0,Low,8,3,3,1,3,3,0,0,6
EMP2275,Sweden,40,Female,Married,HR,Sales Executive,30000,5,5,2,10,6,60,0,Medium,29,1,2,2,3,1,7,5,2
EMP2276,Norway,34,Male,Married,Finance,Sales Executive,30000,5,4,0,2,7,52,0,Low,3,1,3,3,3,4,2,2,1
EMP2277,Norway,36,Female,Married,IT,Software Engineer,30000,5,5,2,5,6,11,0,Low,9,2,2,2,3,1,2,0,4
EMP2278,Finland,46,Male,Divorced,Engineering,Software Engineer,61391,3,5,1,0,6,34,0,Low,2,3,3,5,3,3,1,2,5
EMP2279,Norway,33,Female,Married,Engineering,Marketing Specialist,50128,3,3,3,6,5,66,1,Low,10,4,3,3,3,4,8,5,3
EMP2280,Sweden,21,Female,Divorced,IT,Sales Executive,56308,4,4,0,4,6,37,0,Medium,1,3,3,1,3,3,3,2,4
EMP2281,Sweden,55,Female,Divorced,Sales,Data Analyst,52293,2,4,1,3,7,23,0,Low,8,3,3,2,3,3,0,4,5
EMP2282,Denmark,51,Male,Single,HR,Marketing Specialist,63725,1,3,2,2,7,39,0,Medium,27,3,3,2,3,4,7,7,7
EMP2283,Sweden,25,Female,Married,Sales,Financial Analyst,64163,5,4,1,2,5,64,0,Low,8,4,4,1,3,2,8,7,11
EMP2284,Norway,44,Male,Married,Operations,Operations Manager,55643,4,4,2,3,6,56,0,Low,1,3,3,1,3,3,3,0,2
EMP2285,Norway,32,Male,Single,Sales,Financial Analyst,56551,4,3,1,4,6,71,0,Low,10,3,3,3,4,3,3,2,15
EMP2286,Sweden,40,Female,Single,Sales,Data Analyst,57150,5,5,5,3,7,78,0,Low,26,2,2,2,3,3,2,2,5
EMP2287,Norway,40,Male,Married,IT,Marketing Specialist,75876,4,4,1,1,7,44,0,Low,2,3,3,1,3,4,3,0,7
EMP2288,Norway,35,Female,Married,IT,Operations Manager,30000,4,5,5,2,5,71,0,Low,13,2,4,2,3,3,0,0,6
EMP2289,Norway,30,Male,Divorced,IT,Marketing Specialist,44942,4,4,2,6,6,12,0,Low,2,2,3,2,3,3,7,1,1
EMP2290,Norway,31,Male,Divorced,IT,Software Engineer,67978,2,5,3,5,6,78,0,Low,2,1,3,1,3,4,10,3,0
EMP2291,Norway,28,Female,Married,Engineering,Operations Manager,71618,3,4,1,2,8,5,0,Low,9,4,3,2,3,3,1,0,6
EMP2292,Norway,29,Female,Single,Engineering,Sales Executive,61408,5,2,3,3,7,70,0,Low,10,4,3,2,3,2,3,0,3
EMP2293,Sweden,37,Male,Divorced,IT,Financial Analyst,52238,5,4,2,2,6,46,1,Low,20,3,3,2,3,4,1,2,6
EMP2294,Sweden,30,Female,Single,Engineering,Operations Manager,82923,5,4,2,2,6,43,0,Low,9,1,3,1,3,3,2,1,3
EMP2295,Denmark,44,Female,Single,IT,Sales Executive,57667,4,4,3,3,6,31,1,Low,5,2,4,2,3,1,2,1,1
EMP2296,Norway,52,Female,Divorced,Finance,Marketing Specialist,55461,5,4,2,3,7,2,0,Low,4,3,3,3,3,4,14,13,1
EMP2297,Norway,32,Male,Single,IT,Data Analyst,74976,1,2,2,4,5,53,0,Low,10,1,3,3,3,2,7,0,6
EMP2298,Norway,40,Female,Married,Finance,Operations Manager,62133,2,4,0,5,6,77,0,Low,20,4,3,1,3,3,1,1,1
EMP2299,Sweden,42,Female,Married,Finance,Sales Executive,69097,4,4,1,1,7,37,0,Low,21,4,3,2,4,4,7,3,6
EMP2300,Denmark,42,Female,Divorced,HR,Marketing Specialist,70854,4,4,2,2,6,3,0,Low,1,3,3,2,3,4,3,0,2
EMP2301,Norway,38,Male,Married,HR,Marketing Specialist,49412,3,4,0,2,7,78,0,Low,8,2,4,2,4,3,8,4,7
EMP2302,Finland,45,Female,Divorced,Operations,Marketing Specialist,81515,3,5,1,0,6,16,0,Low,2,2,3,4,4,4,9,14,0
EMP2303,Norway,42,Female,Married,IT,Data Analyst,30000,3,4,1,3,7,36,0,Low,23,2,1,1,3,2,4,0,1
EMP2304,Sweden,25,Female,Divorced,IT,Software Engineer,30000,4,4,1,5,5,35,0,Low,4,3,2,3,3,3,11,14,5
EMP2305,Denmark,46,Male,Divorced,IT,Data Analyst,44796,4,5,2,7,8,57,0,Low,12,2,3,2,3,2,4,7,4
EMP2306,Denmark,46,Female,Married,Sales,Data Analyst,48649,4,4,2,1,6,40,1,Low,7,4,3,2,3,2,1,1,1
EMP2307,Denmark,30,Female,Married,IT,Financial Analyst,60439,2,1,5,3,6,7,1,Low,7,1,3,3,3,4,2,2,11
EMP2308,Denmark,38,Male,Married,Engineering,Marketing Specialist,44658,4,2,2,3,7,66,0,Medium,1,3,3,1,4,3,2,1,1
EMP2309,Norway,44,Male,Married,Sales,Sales Executive,54821,4,4,5,4,7,29,0,Low,2,2,1,2,4,1,2,0,2
EMP2310,Denmark,35,Female,Single,Sales,Operations Manager,51922,4,3,3,4,5,51,0,Medium,10,3,3,2,3,1,3,1,1
EMP2311,Norway,48,Male,Married,Sales,Financial Analyst,85066,3,4,5,3,8,24,1,Low,15,1,3,4,3,2,2,2,2
EMP2312,Denmark,61,Female,Single,IT,Marketing Specialist,42925,4,3,4,3,6,51,0,Low,14,2,3,1,3,3,0,0,3
EMP2313,Sweden,30,Female,Married,IT,HR Manager,30000,5,3,3,3,7,58,0,Medium,18,4,4,1,3,3,0,0,1
EMP2314,Denmark,24,Female,Divorced,Finance,Data Analyst,71785,2,4,2,0,5,29,0,Low,13,1,2,1,3,4,2,2,7
EMP2315,Sweden,41,Male,Married,Sales,HR Manager,44290,3,5,1,8,6,66,1,Low,2,3,3,2,4,2,7,5,2
EMP2316,Sweden,45,Male,Married,IT,Marketing Specialist,53625,4,4,1,3,6,3,0,Low,2,4,3,2,4,4,0,0,6
EMP2317,Sweden,35,Female,Married,IT,Financial Analyst,45307,4,5,5,1,7,56,0,Low,2,1,3,2,4,3,7,7,1
EMP2318,Denmark,52,Male,Single,Operations,Sales Executive,66057,3,5,5,4,7,62,0,High,5,4,3,1,3,3,4,0,2
EMP2319,Norway,24,Female,Married,IT,Financial Analyst,34385,3,3,3,4,6,31,1,Low,20,4,3,1,3,2,8,3,0
EMP2320,Norway,44,Male,Single,Engineering,Sales Executive,30000,3,4,4,3,8,78,1,Low,10,4,3,2,3,3,0,0,7
EMP2321,Norway,31,Male,Married,Engineering,Sales Executive,74435,5,4,5,5,6,50,0,Low,10,3,3,1,4,2,3,3,4
EMP2322,Norway,55,Male,Single,Finance,Marketing Specialist,58712,4,5,2,4,6,62,0,Low,9,2,3,1,3,3,2,2,8
EMP2323,Denmark,57,Female,Divorced,IT,Software Engineer,71089,4,4,3,4,7,79,0,Low,2,4,3,3,3,3,8,4,3
EMP2324,Norway,30,Female,Divorced,IT,Marketing Specialist,73933,5,5,2,2,5,0,0,Medium,1,3,3,1,3,2,2,2,8
EMP2325,Finland,32,Male,Divorced,Sales,Data Analyst,41253,2,1,2,0,6,18,1,Low,29,4,1,2,3,4,0,1,5
EMP2326,Norway,46,Male,Single,Sales,Financial Analyst,55909,5,3,0,3,6,34,0,Medium,8,4,3,1,3,4,0,0,0
EMP2327,Norway,34,Male,Single,Engineering,Sales Executive,62580,4,4,2,3,6,62,0,Low,2,3,2,2,3,3,2,2,1
EMP2328,Denmark,37,Female,Divorced,Operations,Marketing Specialist,53375,3,4,3,2,8,25,0,Low,3,1,4,4,3,4,17,2,3
EMP2329,Sweden,38,Male,Married,Sales,Marketing Specialist,50317,5,3,2,3,6,12,0,Low,23,2,2,2,4,4,8,5,4
EMP2330,Sweden,20,Female,Married,IT,Financial Analyst,51795,5,4,4,4,6,22,1,Low,6,4,2,1,3,4,0,0,0
EMP2331,Sweden,37,Female,Married,IT,Financial Analyst,71253,5,1,2,3,6,34,0,Medium,6,1,2,5,3,4,12,6,6
EMP2332,Denmark,31,Female,Married,Engineering,Sales Executive,51114,2,4,1,4,6,11,0,Low,10,4,2,5,3,4,10,12,3
EMP2333,Norway,33,Male,Single,IT,Operations Manager,64003,5,5,4,3,6,8,0,Low,24,4,2,1,4,2,0,1,3
EMP2334,Finland,52,Other,Married,IT,HR Manager,60203,5,5,3,1,7,77,0,Low,10,3,3,3,4,3,7,0,1
EMP2335,Finland,25,Male,Married,Engineering,Data Analyst,40537,3,4,1,1,7,66,0,Low,15,4,2,1,3,4,6,7,4
EMP2336,Sweden,46,Male,Divorced,HR,Data Analyst,59529,2,4,2,5,7,43,1,Low,19,4,3,2,3,2,2,2,0
EMP2337,Norway,35,Female,Married,Operations,Operations Manager,31919,3,4,2,1,6,60,0,Low,2,2,2,1,4,2,2,0,0
EMP2338,Sweden,35,Female,Married,Sales,Software Engineer,61021,5,3,5,3,5,20,1,Low,3,2,3,1,3,4,0,0,6
EMP2339,Norway,45,Male,Single,IT,Operations Manager,68366,4,4,3,5,8,6,0,Low,9,2,3,1,3,3,0,0,1
EMP2340,Norway,41,Male,Single,Operations,Software Engineer,71821,3,3,1,2,5,10,1,Low,7,4,3,1,4,1,0,0,2
EMP2341,Norway,43,Female,Married,Finance,Software Engineer,40709,3,5,2,4,8,44,0,Low,10,2,2,2,3,1,9,1,1
EMP2342,Sweden,47,Male,Divorced,Finance,Operations Manager,46957,3,5,4,3,7,31,0,Low,20,2,3,2,3,1,8,0,2
EMP2343,Denmark,34,Female,Married,HR,Data Analyst,59260,4,4,3,3,8,35,0,Low,4,3,3,3,3,4,3,1,0
EMP2344,Denmark,31,Female,Single,IT,HR Manager,47861,4,4,4,4,6,36,1,Low,7,4,3,1,3,2,2,1,1
EMP2345,Denmark,27,Male,Married,HR,Data Analyst,30000,5,3,1,5,6,74,0,Low,7,4,3,2,4,3,3,0,3
EMP2346,Sweden,29,Male,Married,IT,Marketing Specialist,46874,4,4,4,3,7,40,0,Low,16,4,2,2,3,4,2,0,3
EMP2347,Norway,65,Male,Married,HR,Data Analyst,59203,4,4,3,3,7,76,1,Low,25,2,2,2,3,4,8,3,40
EMP2348,Norway,50,Female,Single,Finance,Data Analyst,71012,3,4,3,2,6,48,0,Low,2,2,2,2,4,4,1,0,2
EMP2349,Finland,24,Female,Divorced,Engineering,Operations Manager,80338,2,3,2,3,7,14,0,Medium,1,1,3,4,3,1,7,11,2
EMP2350,Norway,24,Male,Married,Engineering,Operations Manager,56874,4,5,4,3,6,12,0,Low,1,2,2,1,3,3,0,1,3
EMP2351,Denmark,42,Female,Single,IT,Marketing Specialist,63497,3,4,3,1,6,52,0,Low,2,1,4,2,3,2,7,0,1
EMP2352,Sweden,43,Other,Divorced,Finance,Marketing Specialist,69411,3,5,4,5,7,32,0,Low,22,4,3,4,3,2,17,4,10
EMP2353,Sweden,43,Male,Married,Finance,Operations Manager,30000,5,5,2,6,6,71,0,Low,1,2,4,2,3,4,0,2,4
EMP2354,Denmark,35,Female,Married,IT,Data Analyst,39711,4,5,1,1,6,31,0,Low,16,4,1,1,4,2,2,3,1
EMP2355,Sweden,36,Male,Single,Engineering,HR Manager,56538,3,3,2,2,5,47,0,Low,24,1,3,1,3,4,2,1,7
EMP2356,Denmark,41,Male,Married,Engineering,Software Engineer,78339,3,2,2,7,6,67,0,High,17,3,2,2,3,3,2,1,0
EMP2357,Finland,38,Male,Married,IT,Financial Analyst,64446,3,4,2,4,6,56,0,Low,8,3,3,2,4,3,4,1,20
EMP2358,Sweden,20,Male,Married,Finance,Software Engineer,59945,5,3,2,2,6,61,0,Medium,6,3,3,3,3,2,7,5,10
EMP2359,Norway,35,Male,Divorced,IT,Marketing Specialist,51578,3,4,2,6,6,1,0,Low,10,3,3,2,3,4,2,1,4
EMP2360,Sweden,29,Male,Married,Sales,Marketing Specialist,61401,3,4,4,4,7,76,0,Low,3,4,2,2,3,3,2,0,0
EMP2361,Finland,39,Female,Divorced,IT,Software Engineer,46053,4,4,1,4,8,15,1,Low,4,1,4,1,3,2,2,2,1
EMP2362,Norway,65,Female,Married,Operations,Financial Analyst,43302,3,3,2,2,6,7,1,Low,6,3,4,1,3,1,7,7,1
EMP2363,Sweden,41,Female,Single,Engineering,Data Analyst,44605,3,5,4,3,6,18,0,Low,1,2,3,2,3,3,2,0,1
EMP2364,Sweden,34,Male,Single,Finance,HR Manager,75107,3,1,2,4,6,31,1,Low,10,2,3,2,3,2,4,0,3
EMP2365,Denmark,47,Male,Married,Sales,HR Manager,42396,3,4,2,5,7,66,1,Low,1,3,2,2,3,3,7,0,14
EMP2366,Norway,42,Male,Single,Operations,Software Engineer,49018,2,4,2,4,7,31,0,Medium,24,3,4,1,3,4,0,0,2
EMP2367,Denmark,42,Female,Married,Sales,Financial Analyst,62065,1,4,2,3,8,24,0,Low,21,1,1,2,3,3,2,1,5
EMP2368,Finland,44,Female,Married,IT,Marketing Specialist,41797,5,4,1,3,5,52,0,Low,2,2,3,1,3,3,3,1,5
EMP2369,Norway,58,Male,Married,Finance,Sales Executive,58392,2,1,2,1,7,24,0,Low,22,3,2,2,3,2,10,6,10
EMP2370,Norway,26,Male,Single,Engineering,Data Analyst,58387,4,4,5,5,7,32,1,Low,13,4,3,2,3,4,0,2,0
EMP2371,Finland,42,Female,Married,Sales,Software Engineer,45633,4,2,2,1,8,30,0,Low,14,3,3,2,3,3,7,1,2
EMP2372,Norway,28,Male,Married,Sales,HR Manager,51118,4,3,0,2,7,35,0,High,11,4,2,2,3,3,0,0,7
EMP2373,Denmark,43,Male,Married,Engineering,Marketing Specialist,40846,3,4,3,0,6,48,0,Low,9,1,3,2,4,4,0,7,8
EMP2374,Sweden,28,Female,Divorced,Engineering,Operations Manager,75741,2,4,2,5,7,43,0,Low,8,4,2,2,3,3,11,0,13
EMP2375,Norway,33,Female,Married,Operations,Operations Manager,58863,4,4,1,1,7,47,0,Medium,21,4,3,4,3,3,0,0,6
EMP2376,Denmark,35,Male,Single,IT,Financial Analyst,39270,4,4,4,5,6,29,1,Low,5,1,4,1,3,1,1,0,1
EMP2377,Sweden,47,Male,Divorced,Sales,Financial Analyst,56894,4,5,1,4,6,12,0,Low,9,2,3,1,3,4,2,0,3
EMP2378,Sweden,47,Other,Married,Engineering,Software Engineer,57573,1,5,5,2,6,42,1,Low,2,2,3,5,3,4,4,4,0
EMP2379,Norway,25,Male,Divorced,Engineering,Sales Executive,30000,5,4,2,1,6,15,0,Low,12,2,3,2,3,3,0,0,5
EMP2380,Sweden,38,Male,Married,Sales,HR Manager,75106,2,3,3,3,6,25,0,Low,22,1,2,1,3,1,0,0,4
EMP2381,Norway,30,Male,Married,IT,Software Engineer,40155,3,4,2,4,8,74,0,Low,18,2,3,2,3,4,3,0,5
EMP2382,Norway,25,Male,Single,Engineering,Sales Executive,86353,4,3,1,4,7,46,1,Low,16,3,3,1,3,3,3,1,13
EMP2383,Finland,35,Male,Divorced,Engineering,Marketing Specialist,66929,1,4,3,2,7,36,0,Low,3,3,3,1,3,4,2,2,5
EMP2384,Norway,34,Female,Married,IT,Financial Analyst,38097,4,4,5,3,7,2,0,Low,9,1,4,1,4,2,4,0,1
EMP2385,Sweden,62,Male,Single,HR,Operations Manager,50286,4,4,3,5,7,25,0,Low,1,1,3,3,4,1,8,2,1
EMP2386,Norway,42,Male,Divorced,IT,Data Analyst,68839,5,4,3,5,8,14,1,Low,13,4,3,3,3,3,7,1,9
EMP2387,Denmark,24,Female,Single,Finance,Marketing Specialist,51433,5,3,5,1,7,65,0,Low,1,3,3,1,3,4,7,7,1
EMP2388,Norway,32,Female,Married,IT,Operations Manager,72673,4,4,1,2,6,27,0,Low,1,1,3,2,3,1,3,0,0
EMP2389,Finland,48,Female,Divorced,HR,HR Manager,49358,4,4,0,5,6,37,0,Low,15,3,3,2,3,2,1,1,1
EMP2390,Sweden,58,Female,Married,Sales,HR Manager,53820,2,4,0,3,6,43,0,Low,1,4,1,2,4,2,8,8,3
EMP2391,Norway,22,Male,Divorced,Sales,Operations Manager,69252,4,4,3,1,6,52,0,Low,17,3,2,1,3,1,1,0,0
EMP2392,Norway,20,Female,Single,Sales,Marketing Specialist,64050,3,4,4,3,6,79,1,Low,1,1,2,1,3,1,0,0,13
EMP2393,Norway,56,Male,Married,Engineering,Operations Manager,41121,3,4,3,4,7,3,0,Low,7,3,3,2,3,4,8,0,16
EMP2394,Sweden,41,Other,Single,IT,Sales Executive,61510,3,4,5,3,7,71,1,Low,9,4,3,2,3,1,7,0,18
EMP2395,Norway,29,Male,Single,IT,Software Engineer,57511,4,3,3,2,6,43,0,Low,5,4,2,2,4,2,0,0,0
EMP2396,Denmark,43,Other,Married,Engineering,Financial Analyst,41323,4,1,2,2,8,45,0,Medium,26,1,3,2,3,3,7,0,14
EMP2397,Sweden,20,Female,Single,IT,Sales Executive,34142,5,4,1,2,6,25,1,Low,24,1,3,3,3,2,2,2,29
EMP2398,Norway,38,Male,Married,Operations,Data Analyst,30000,3,3,5,2,7,12,0,Low,9,1,3,2,3,3,3,2,14
EMP2399,Sweden,41,Female,Divorced,Engineering,Operations Manager,50583,5,4,1,4,7,68,0,Low,7,4,3,2,4,3,7,2,5
EMP2400,Denmark,47,Other,Married,Sales,Data Analyst,54189,4,4,2,3,7,43,0,Low,11,1,3,3,3,2,9,0,6
EMP2401,Norway,27,Female,Married,Operations,Data Analyst,62568,4,5,2,4,6,52,0,Low,1,4,3,1,3,2,2,1,0
EMP2402,Norway,38,Male,Married,IT,Sales Executive,67307,4,5,1,1,7,50,0,Low,26,3,4,5,3,1,9,1,10
EMP2403,Norway,28,Female,Divorced,Finance,Financial Analyst,48792,2,1,3,4,6,12,0,Medium,2,4,1,1,3,3,0,0,0
EMP2404,Denmark,40,Male,Single,Sales,Marketing Specialist,53753,5,5,1,1,7,40,0,Low,15,2,3,4,3,1,8,11,1
EMP2405,Sweden,29,Male,Single,Finance,HR Manager,43619,4,4,5,4,6,10,0,Low,23,4,2,2,3,4,9,3,23
EMP2406,Sweden,33,Male,Married,Operations,Software Engineer,56308,5,4,2,1,7,36,0,Low,10,3,3,3,4,3,7,4,2
EMP2407,Denmark,28,Male,Single,IT,HR Manager,69527,4,1,3,2,6,59,1,Medium,10,3,3,2,3,4,2,1,0
EMP2408,Denmark,44,Female,Single,Sales,Financial Analyst,56517,5,5,3,7,7,31,0,Low,1,2,2,2,3,2,3,1,17
EMP2409,Sweden,46,Male,Single,Sales,HR Manager,72449,4,3,3,2,6,44,0,Low,12,4,3,1,3,3,2,1,20
